# Age_Ma	Sea_level_m
85.200000	201.325133
85.300000	208.540115
85.400000	209.092183
85.500000	202.674737
85.600000	177.254298
85.700000	156.987050
85.800000	159.758263
85.900000	187.059784
86.000000	206.354144
86.100000	207.352142
86.200000	176.258011
86.300000	159.477151
86.400000	160.207169
86.500000	172.758944
86.600000	197.729728
86.700000	207.625636
86.800000	210.794862
86.900000	211.113327
87.000000	209.048530
87.100000	200.667273
87.200000	170.673329
87.300000	136.839246
87.400000	128.017518
87.500000	126.491467
87.600000	128.369471
87.700000	135.921331
87.800000	150.494206
87.900000	175.100241
88.000000	194.209607
88.100000	205.762501
88.200000	211.949177
88.300000	214.205665
88.400000	214.454268
88.500000	212.077199
88.600000	201.945076
88.700000	142.162119
88.800000	136.145485
88.900000	136.572287
89.000000	142.591575
89.100000	160.626315
89.200000	187.642093
89.300000	208.450716
89.400000	219.594113
89.500000	225.469159
89.600000	228.102646
89.700000	228.312064
89.800000	226.674809
89.900000	220.610392
90.000000	203.385159
90.100000	165.687921
90.200000	141.705118
90.300000	133.552600
90.400000	130.011877
90.500000	129.142261
90.600000	129.549529
90.700000	132.484752
90.800000	138.897581
90.900000	156.302066
91.000000	207.189276
91.100000	240.136904
91.200000	246.312918
91.300000	244.709646
91.400000	235.960572
91.500000	225.896907
91.600000	222.958155
91.700000	238.363029
91.800000	250.733374
91.900000	234.381664
92.000000	188.927895
92.100000	190.159514
92.200000	241.105766
92.300000	252.468181
92.400000	247.209348
92.500000	228.619726
92.600000	217.821162
92.700000	223.047315
92.800000	235.641847
92.900000	245.784911
93.000000	247.887612
93.100000	239.399895
93.200000	223.503913
93.300000	221.785382
93.400000	233.164784
93.500000	242.049562
93.600000	241.803184
93.700000	211.876120
93.800000	123.752609
93.900000	117.154920
94.000000	119.827660
94.100000	133.209539
94.200000	156.672512
94.300000	182.049195
94.400000	202.167977
94.500000	216.588268
94.600000	225.093309
94.700000	228.828065
94.800000	228.978105
94.900000	224.840706
95.000000	212.412001
95.100000	194.807471
95.200000	184.921799
95.300000	182.357214
95.400000	183.465686
95.500000	189.083401
95.600000	198.936469
95.700000	209.834122
95.800000	219.012763
95.900000	224.622024
96.000000	226.559496
96.100000	224.292419
96.200000	213.784201
96.300000	187.815475
96.400000	159.647557
96.500000	145.418151
96.600000	142.393562
96.700000	147.287519
96.800000	178.091472
96.900000	217.416563
97.000000	227.784840
97.100000	215.982704
97.200000	169.397584
97.300000	169.530520
97.400000	183.511792
97.500000	212.832844
97.600000	230.129069
97.700000	232.709209
97.800000	229.899930
97.900000	217.471516
98.000000	180.471026
98.100000	154.692479
98.200000	136.964484
98.300000	130.744264
98.400000	130.148416
98.500000	136.266064
98.600000	165.219362
98.700000	196.180758
98.800000	210.270027
98.900000	217.948118
99.000000	222.933319
99.100000	226.216625
99.200000	228.198920
99.300000	229.177794
99.400000	229.552657
99.500000	228.933815
99.600000	226.747168
99.700000	222.302365
99.800000	216.010233
99.900000	206.334830
100.000000	191.854144
100.100000	172.226783
100.200000	152.509710
100.300000	137.255321
100.400000	129.469822
100.500000	128.182857
100.600000	130.503715
100.700000	137.850158
100.800000	151.698958
100.900000	171.474109
101.000000	190.573110
101.100000	200.418113
101.200000	202.467523
101.300000	184.795013
101.400000	122.998534
101.500000	123.682550
101.600000	138.518481
101.700000	163.576155
101.800000	182.361904
101.900000	189.189667
102.000000	189.721512
102.100000	181.786533
102.200000	158.131994
102.300000	137.080819
102.400000	131.374182
102.500000	131.961582
102.600000	136.808746
102.700000	143.886066
102.800000	152.407972
102.900000	160.060052
103.000000	166.437108
