,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
Age (Ma),,,,,,,,,,,,
19,79.90089306006847,117.03701024117225,154.2186119236896,51.61413451006847,85.21344852117225,118.8582469636896,51.61413451006847,85.21344852117225,118.8582469636896,6.9891188433378915,23.334149064038492,36.24489345566004
20,79.0967788586677,116.24090773664716,153.47748630709916,51.2619608886677,84.92471519664716,118.67991895709915,51.2619608886677,84.92471519664716,118.67991895709915,6.210850393969011,22.606109386738524,35.529788370720254
21,78.45913380274874,115.45270824052164,154.66034492067718,48.98392677274874,82.29078633052166,117.81170910067718,48.98392677274874,82.29078633052166,117.81170910067718,6.397060187240001,23.32230094584275,36.22123761821868
22,74.3207213411049,115.54161015629,154.22573936246255,42.810810941104904,80.09255806629,114.83754576246255,42.810810941104904,80.09255806629,114.83754576246255,7.078900406527097,23.477572319849877,36.37919781423864
23,72.48611333664593,115.12411093784398,154.77366347054274,40.97620293664593,79.67505884784399,115.38546987054275,40.97620293664593,79.67505884784399,115.38546987054275,5.98036459359615,23.118728323149206,36.22506212670417
24,72.44461605611852,116.35455630990305,156.59773399274593,40.85034348611852,80.81329377990305,117.10948156274593,40.85034348611852,80.81329377990305,117.10948156274593,6.838535964160258,24.407828916953633,37.715282441195406
25,72.56385330949166,116.45596874026657,156.47259022634842,40.96958073949166,80.91470621026657,116.98433779634841,40.96958073949166,80.91470621026657,116.98433779634841,7.2205739280561545,24.567896569062526,37.85146571875872
26,72.0407702708709,117.05841661688108,158.2939426390324,42.41525860087089,83.72737705688107,121.25737600903238,42.41525860087089,83.72737705688107,121.25737600903238,7.7303254988279875,25.01864041899168,38.28305242332477
27,72.60529244845404,119.31600070810867,162.86987631739828,44.42937314845403,87.60873625810868,127.63126690739827,44.42937314845403,87.60873625810868,127.63126690739827,8.354709064017456,25.641774311009165,38.89336945834803
28,71.8886040602593,124.28842576572026,165.54018443942573,44.1789886002593,93.11238295572026,130.89771413942572,44.1789886002593,93.11238295572026,130.89771413942572,7.6077879866590905,25.162461531731907,38.580003716559666
